access;access
access;accessed
access;accesses
access;accessibility
access;accessible
access;accessing
access;inaccessible
adequate;adequate
adequate;adequacy
adequate;adequately
adequate;inadequacies
adequate;inadequacy
adequate;inadequate
adequate;inadequately
annual;annual
annual;annually
apparent;apparent
apparent;apparently 
approximate;approximate
approximate;approximated
approximate;approximately
approximate;approximates
approximate;approximating
approximate;approximation
approximate;approximations
attitude;attitude
attitude;attitudes 
attribute;attribute
attribute;attributable 
attribute;attributed 
attribute;attributes
attribute;attributing
attribute;attribution
civil;civil
code;code
code;coded 
code;codes
code;coding 
commit;commit
commit;commitment 
commit;commitments
commit;commits
commit;committed
commit;committing
communicate;communicate
communicate;communicable
communicate;communicated
communicate;communicates
communicate;communicating
communicate;communication
communicate;communications
communicate;communicative
communicate;communicatively
communicate;uncommunicative 
concentrate ;concentrate 
concentrate ;concentrated 
concentrate ;concentrates
concentrate ;concentrating
concentrate ;concentration
confer;confer
confer;conference 
confer;conferences
confer;conferred
confer;conferring
confer;confers
contrast ;contrast 
contrast ;contrasted
contrast ;contrasting
contrast ;contrastive
contrast ;contrasts
cycle;cycle
cycle;cycled
cycle;cycles
cycle;cyclic
cycle;cyclical
cycle;cycling
debate;debate
debate;debatable
debate;debated
debate;debates
debate;debating
despite ;despite 
dimension;dimension
dimension;dimensional
dimension;dimensions 
dimension;multidimensional
domestic ;domestic 
domestic ;domestically
domestic ;domesticate
domestic ;domesticated
domestic ;domesticating
domestic ;domestics
emerge ;emerge 
emerge ;emerged 
emerge ;emergence 
emerge ;emergent 
emerge ;emerges 
emerge ;emerging 
error;error
error;erroneous
error;erroneously
error;errors
ethnic;ethnic
ethnic;ethnicity
goal;goal
goal;goals
grant;grant
grant;granted
grant;granting
grant;grants
hence;hence
hypothesis ;hypothesis 
hypothesis ;hypotheses
hypothesis ;hypothesise
hypothesis ;hypothesised
hypothesis ;hypothesises
hypothesis ;hypothesising
hypothesis ;hypothesize
hypothesis ;hypothesized
hypothesis ;hypothesizes
hypothesis ;hypothesizing
hypothesis ;hypothetical  
hypothesis ;hypothetically
implement;implement
implement;implementation
implement;implemented 
implement;implementing 
implement;implements
implicate;implicate
implicate;implicated
implicate;implicates
implicate;implicating
implicate;implication 
implicate;implications
impose;impose
impose;imposed
impose;imposes
impose;imposing
impose;imposition
integrate;integrate
integrate;integrated 
integrate;integrates
integrate;integrating
integrate;integration
internal ;internal 
internal ;internalise
internal ;internalised
internal ;internalises
internal ;internalising
internal ;internalize 
internal ;internalized 
internal ;internalizes
internal ;internalizing
internal ;internally
investigate ;investigate 
investigate ;investigated 
investigate ;investigates 
investigate ;investigating 
investigate ;investigation
investigate ;investigations
investigate ;investigative
investigate ;investigator
investigate ;investigators
job;job
job;jobs
label;label
label;labeled
label;labeling
label;labelled
label;labelling
label;labels
mechanism ;mechanism 
mechanism ;mechanisms 
obvious;obvious
obvious;obviously
occupy ;occupy 
occupy ;occupancy
occupy ;occupant
occupy ;occupants
occupy ;occupation 
occupy ;occupational  
occupy ;occupations 
occupy ;occupied
occupy ;occupier
occupy ;occupiers 
occupy ;occupies 
occupy ;occupying 
option;option
option;optional
option;options
output;output
output;outputs
overall ;overall 
parallel;parallel
parallel;paralleled
parallel;parallelled
parallel;parallelling
parallel;parallels
parallel;unparalleled
parameter;parameter
parameter;parameters
phase;phase
phase;phased
phase;phases
phase;phasing
predict;predict
predict;predictability
predict;predictable
predict;predictably
predict;predicted
predict;predicting
predict;prediction
predict;predictions
predict;predicts
predict;unpredictability 
predict;unpredictable
principal;principal
principal;principally
prior;prior
professional;professional
professional;professionally
professional;professionals
professional;professionalism
project;project
project;projected
project;projecting
project;projection
project;projections
project;projects
promote;promote
promote;promoted
promote;promoter
promote;promoters
promote;promotes
promote;promoting
promote;promotion
promote;promotions
regime;regime
regime;regimes
resolve ;resolve 
resolve ;resolution 
resolve ;resolved
resolve ;resolves 
resolve ;resolving
resolve ;unresolved
retain;retain
retain;retained
retain;retaining
retain;retainer
retain;retainers
retain;retains
retain;retention
retain;retentive
series;series
statistic ;statistic 
statistic ;statistician
statistic ;statisticians
statistic ;statistical 
statistic ;statistically 
statistic ;statistics 
status;status
stress;stress
stress;stressed
stress;stresses
stress;stressful
stress;stressing
stress;unstressed
subsequent;subsequent
subsequent;subsequently
sum;sum
sum;summation
sum;summed
sum;summing
sum;sums
summary;summary
summary;summaries
summary;summarise
summary;summarised
summary;summarises
summary;summarising
summary;summarisation
summary;summarisations
summary;summarization
summary;summarizations
summary;summarize
summary;summarized
summary;summarizes
summary;summarizing
undertake;undertake
undertake;undertaken 
undertake;undertakes
undertake;undertaking 
undertake;undertook
