analyse;analyse
analyse;analysed
analyse;analyser
analyse;analysers
analyse;analyses
analyse;analysing
analyse;analysis
analyse;analyst
analyse;analysts
analyse;analytic
analyse;analytical
analyse;analytically
analyse;analyze
analyse;analyzed
analyse;analyzes
analyse;analyzing
approach;approach
approach;approachable
approach;approached
approach;approaches
approach;approaching
approach;unapproachable
area;area
area;areas 
assess;assess
assess;assessable
assess;assessed
assess;assesses
assess;assessing
assess;assessment
assess;assessments
assess;reassess
assess;reassessed 
assess;reassessing 
assess;reassessment
assess;unassessed
assume;assume
assume;assumed
assume;assumes
assume;assuming
assume;assumption
assume;assumptions
authority;authority
authority;authoritative 
authority;authorities
available;available
available;availability
available;unavailable
benefit ;benefit 
benefit ;beneficial
benefit ;beneficiary
benefit ;beneficiaries
benefit ;benefited
benefit ;benefiting
benefit ;benefits 
concept ;concept 
concept ;conception 
concept ;concepts
concept ;conceptual
concept ;conceptualisation
concept ;conceptualise
concept ;conceptualised
concept ;conceptualises
concept ;conceptualising
concept ;conceptually
consist;consist
consist;consisted
consist;consistency
consist;consistent
consist;consistently
consist;consisting
consist;consists
consist;inconsistencies 
consist;inconsistency
consist;inconsistent
constitute ;constitute 
constitute ;constituencies 
constitute ;constituency
constitute ;constituent 
constitute ;constituents 
constitute ;constituted
constitute ;constitutes 
constitute ;constituting
constitute ;constitution
constitute ;constitutions  
constitute ;constitutional
constitute ;constitutionally
constitute ;constitutive
constitute ;unconstitutional
context;context
context;contexts
context;contextual
context;contextualise 
context;contextualised 
context;contextualising 
context;uncontextualised 
context;contextualize 
context;contextualized 
context;contextualizing 
context;uncontextualized 
contract;contract
contract;contracted
contract;contracting
contract;contractor
contract;contractors
contract;contracts 
create;create
create;created
create;creates
create;creating
create;creation
create;creations
create;creative
create;creatively
create;creativity
create;creator
create;creators
create;recreate
create;recreated
create;recreates
create;recreating
data;data
define;define
define;definable
define;defined 
define;defines
define;defining
define;definition
define;definitions
define;redefine
define;redefined
define;redefines
define;redefining
define;undefined
derive;derive
derive;derivation
derive;derivations
derive;derivative 
derive;derivatives 
derive;derived 
derive;derives
derive;deriving
distribute;distribute
distribute;distributed
distribute;distributing
distribute;distribution 
distribute;distributional 
distribute;distributions
distribute;distributive
distribute;distributor 
distribute;distributors
distribute;redistribute
distribute;redistributed
distribute;redistributes
distribute;redistributing
distribute;redistribution
economy;economy
economy;economic
economy;economical
economy;economically
economy;economics 
economy;economies
economy;economist
economy;economists
economy;uneconomical
environment ;environment 
environment ;environmental 
environment ;environmentalist  
environment ;environmentalists 
environment ;environmentally
environment ;environments
establish;establish
establish;disestablish  
establish;disestablished
establish;disestablishes
establish;disestablishing
establish;disestablishment
establish;established
establish;establishes
establish;establishing
establish;establishment
establish;establishments
estimate ;estimate 
estimate ;estimated
estimate ;estimates 
estimate ;estimating
estimate ;estimation
estimate ;estimations
estimate ;over‑estimate
estimate ;overestimate
estimate ;overestimated
estimate ;overestimates
estimate ;overestimating
estimate ;underestimate
estimate ;underestimated
estimate ;underestimates
estimate ;underestimating
evident;evident
evident;evidenced
evident;evidence
evident;evidential 
evident;evidently
export;export
export;exported
export;exporter
export;exporters
export;exporting
export;exports
factor;factor
factor;factored
factor;factoring
factor;factors
finance;finance
finance;financed
finance;finances
finance;financial
finance;financially
finance;financier 
finance;financiers
finance;financing
formula;formula
formula;formulae
formula;formulas
formula;formulate
formula;formulated
formula;formulating
formula;formulation
formula;formulations
formula;reformulate
formula;reformulated
formula;reformulating
formula;reformulation
formula;reformulations
function;function
function;functional
function;functionally
function;functioned
function;functioning
function;functions
identify;identify
identify;identifiable 
identify;identification  
identify;identified
identify;identifies 
identify;identifying
identify;identities
identify;identity
identify;unidentifiable 
income;income
income;incomes
indicate ;indicate 
indicate ;indicated
indicate ;indicates 
indicate ;indicating 
indicate ;indication 
indicate ;indications
indicate ;indicative
indicate ;indicator
indicate ;indicators
individual  ;individual  
individual  ;individualised
individual  ;individuality
individual  ;individualism
individual  ;individualist
individual  ;individualists
individual  ;individualistic
individual  ;individually
individual  ;individuals 
interpret;interpret
interpret;interpretation
interpret;interpretations  
interpret;interpretative 
interpret;interpreted
interpret;interpreting 
interpret;interpretive
interpret;interprets
interpret;misinterpret
interpret;misinterpretation
interpret;misinterpretations
interpret;misinterpreted
interpret;misinterpreting
